timestamp,transformer_id,voltage_l1,voltage_l2,current_l1,current_l2,frequency,thd_voltage,thd_current,oil_temp_top,oil_temp_bottom,h2_gas_ppm,ch4_gas_ppm,voltage_kv,power_mva,age_years,fault_type,severity,anomaly,criticality,transformer_type,load_factor
2025-09-27 15:39:00.104746,T400_363,398959.7,403982.3,0.12,0.11,49.957,2.36,1.72,36.4,32.2,60.6,36.4,400,150.1,27,healthy,0.0,0,0.157,transmission_400kv,0.489
2025-09-19 10:46:00.105748,T11_840,11065.5,10966.9,0.55,0.5,49.948,1.98,1.59,38.2,35.8,50.3,34.7,11,15.8,24,healthy,0.0,0,0.118,distribution_11kv,0.62
2025-10-09 18:30:00.105748,T400_520,396989.8,397252.4,0.48,0.55,49.979,3.02,2.2,55.1,51.6,86.7,63.1,400,466.2,13,core_ground,0.416,1,0.367,transmission_400kv,0.784
2025-10-03 06:07:00.106757,T11_383,11000.3,11184.7,0.69,0.7,49.929,1.64,0.98,59.3,55.9,42.3,23.5,11,21.8,16,healthy,0.0,0,0.075,distribution_11kv,0.639
2025-10-03 04:47:00.107749,T132_538,132859.6,132057.2,0.24,0.22,49.987,2.72,1.97,39.9,35.2,105.1,68.3,132,70.7,20,axial_displacement,0.318,1,0.397,power_132kv,0.723
2025-10-06 18:50:00.107749,T11_774,11059.1,10995.9,0.54,0.53,49.97,1.96,1.34,43.7,40.7,47.7,30.4,11,23.8,21,healthy,0.0,0,0.103,distribution_11kv,0.422
2025-09-28 22:01:00.108747,T400_955,401240.6,401146.4,0.23,0.25,49.953,3.77,2.63,42.0,39.5,174.0,118.2,400,265.4,39,winding_deformation,0.337,1,0.655,transmission_400kv,0.618
2025-10-01 13:43:00.109751,T11_358,10929.4,11024.4,0.13,0.14,50.031,1.34,1.17,38.2,35.1,36.5,23.4,11,6.4,13,healthy,0.0,0,0.051,distribution_11kv,0.417
2025-10-05 01:55:00.109751,T132_472,132381.7,131995.3,0.19,0.19,50.053,2.16,1.16,27.1,24.6,47.0,30.1,132,99.2,17,healthy,0.0,0,0.092,power_132kv,0.456
2025-10-08 12:54:00.110747,T400_087,394503.2,398762.5,0.16,0.15,49.92,3.26,2.39,46.0,41.4,126.6,83.8,400,171.1,36,axial_displacement,0.202,1,0.455,transmission_400kv,0.604
2025-10-03 16:46:00.110747,T11_264,10988.6,10968.9,0.13,0.14,49.992,1.15,0.97,29.0,24.8,20.5,15.0,11,5.4,6,healthy,0.0,0,0.015,distribution_11kv,0.489
2025-09-23 08:14:00.111746,T11_696,10943.5,10874.4,0.51,0.46,50.029,3.24,2.26,34.0,31.4,117.6,80.3,11,17.3,18,winding_deformation,0.444,1,0.481,distribution_11kv,0.51
2025-09-16 17:13:00.111746,T132_238,131980.2,133811.4,0.11,0.1,49.909,2.38,1.24,34.2,32.2,49.4,32.3,132,58.2,20,healthy,0.0,0,0.108,power_132kv,0.416
2025-10-01 21:53:00.112746,T400_460,395750.3,394316.9,0.26,0.27,49.973,2.18,1.03,28.1,24.9,41.5,28.1,400,282.2,17,healthy,0.0,0,0.077,transmission_400kv,0.646
2025-10-11 23:52:00.113746,T11_085,10860.5,11039.6,0.57,0.57,50.039,2.61,1.97,34.6,30.1,94.7,63.5,11,19.5,20,axial_displacement,0.269,1,0.346,distribution_11kv,0.572
2025-10-09 08:03:00.113746,T11_559,11105.3,11019.6,0.28,0.29,50.017,1.7,1.39,26.3,23.6,48.5,26.9,11,17.3,19,healthy,0.0,0,0.1,distribution_11kv,0.31
2025-09-28 16:56:00.114750,T132_072,134460.1,133065.9,0.13,0.14,49.931,1.62,1.19,25.1,21.2,36.2,23.4,132,77.5,16,healthy,0.0,0,0.058,power_132kv,0.409
2025-10-11 23:56:00.114750,T11_896,11040.5,10981.4,0.27,0.26,49.999,1.62,1.3,31.9,28.8,34.0,26.7,11,9.1,6,axial_displacement,0.13,1,0.079,distribution_11kv,0.587
2025-09-26 07:26:00.115749,T400_766,398125.5,400780.0,0.2,0.21,49.937,2.91,1.79,29.7,27.4,63.0,41.8,400,223.3,31,healthy,0.0,0,0.177,transmission_400kv,0.659
2025-09-21 09:14:00.115749,T132_245,130983.9,130799.4,0.22,0.22,50.067,3.85,2.34,45.7,41.9,149.3,98.9,132,71.0,19,core_ground,0.616,1,0.646,power_132kv,0.728
2025-09-15 17:31:00.116746,T132_615,128754.4,131268.0,0.18,0.19,50.078,2.48,2.07,41.9,37.4,73.5,47.0,132,93.3,13,axial_displacement,0.275,1,0.27,power_132kv,0.454
2025-09-28 12:49:00.116746,T132_239,131077.9,133859.6,0.16,0.15,49.967,4.48,2.94,54.0,50.6,197.8,130.8,132,77.1,21,shorted_turns,0.812,1,0.872,power_132kv,0.456
2025-09-21 02:49:00.117749,T11_781,10866.0,10779.0,0.26,0.25,50.05,3.02,2.4,53.6,49.1,99.5,70.5,11,9.1,11,axial_displacement,0.577,1,0.463,distribution_11kv,0.522
2025-09-17 03:41:00.118747,T400_872,392367.4,397046.0,0.27,0.25,50.061,2.69,2.01,30.6,26.4,99.6,60.6,400,234.8,19,winding_deformation,0.291,1,0.367,transmission_400kv,0.742
2025-09-28 00:56:00.118747,T132_488,133147.1,130420.2,0.19,0.21,49.994,1.2,1.18,41.7,36.7,26.4,16.9,132,63.6,8,healthy,0.0,0,0.02,power_132kv,0.717
2025-09-15 11:39:00.119746,T11_074,10969.2,10887.1,0.14,0.15,50.094,2.25,1.32,21.1,18.0,46.1,30.8,11,5.9,19,healthy,0.0,0,0.095,distribution_11kv,0.484
2025-10-05 19:11:00.119746,T11_963,10968.0,10870.1,0.88,0.9,49.978,1.28,1.05,26.3,21.3,21.6,18.6,11,23.2,8,healthy,0.0,0,0.02,distribution_11kv,0.751
2025-09-25 19:00:00.120746,T132_376,132620.1,131504.5,0.14,0.14,49.969,1.89,1.4,29.1,25.9,41.3,34.0,132,54.5,19,healthy,0.0,0,0.08,power_132kv,0.623
2025-10-02 00:52:00.120746,T132_948,132410.9,132758.0,0.19,0.19,49.953,2.57,1.3,45.8,41.0,43.1,30.0,132,47.9,19,healthy,0.0,0,0.089,power_132kv,0.938
2025-09-26 21:29:00.121747,T132_234,131818.6,130879.8,0.18,0.15,50.041,3.06,1.93,27.3,23.7,101.5,66.1,132,83.4,17,winding_deformation,0.365,1,0.399,power_132kv,0.429
2025-09-24 04:01:00.121747,T132_378,130739.7,130536.4,0.14,0.14,49.999,2.03,1.36,33.2,30.5,28.6,21.0,132,66.9,10,healthy,0.0,0,0.025,power_132kv,0.47
2025-10-11 10:52:00.122748,T132_046,131882.1,132581.3,0.1,0.09,50.027,3.06,2.33,34.6,29.8,121.8,83.5,132,51.6,16,axial_displacement,0.534,1,0.522,power_132kv,0.426
2025-09-19 06:12:00.122748,T11_019,10774.9,10971.3,0.49,0.45,50.007,3.74,2.25,48.4,44.0,153.5,105.0,11,12.5,24,radial_displacement,0.518,1,0.631,distribution_11kv,0.686
2025-10-10 11:48:00.123750,T11_374,11017.5,11048.4,0.14,0.13,49.939,1.97,1.51,28.6,24.6,41.6,27.6,11,6.0,19,healthy,0.0,0,0.081,distribution_11kv,0.433
2025-10-11 12:13:00.124748,T11_344,10849.0,10997.7,0.66,0.69,49.934,1.49,1.08,40.1,37.8,27.3,15.2,11,20.6,8,healthy,0.0,0,0.02,distribution_11kv,0.621
2025-09-22 14:59:00.124748,T132_668,129773.4,130925.6,0.32,0.3,49.963,1.79,1.0,33.4,29.3,43.9,27.8,132,80.4,17,healthy,0.0,0,0.082,power_132kv,0.932
2025-10-01 00:06:00.125746,T11_896,10981.1,10846.9,0.35,0.34,50.104,2.21,1.75,45.1,42.7,51.9,31.4,11,10.5,22,healthy,0.0,0,0.119,distribution_11kv,0.615
2025-10-04 05:42:00.125746,T132_964,130638.1,131865.1,0.13,0.14,49.996,1.0,0.73,52.3,47.5,28.8,19.0,132,36.1,8,healthy,0.0,0,0.02,power_132kv,0.869
2025-09-18 06:30:00.126750,T400_083,404959.8,400708.3,0.22,0.24,50.028,1.68,1.16,21.6,18.0,38.9,24.1,400,230.4,14,healthy,0.0,0,0.06,transmission_400kv,0.681
2025-09-21 01:28:00.126750,T132_837,133563.7,133225.2,0.07,0.07,50.05,1.73,1.59,34.7,32.5,44.4,27.4,132,60.9,18,healthy,0.0,0,0.086,power_132kv,0.271
2025-10-08 03:22:00.127747,T400_846,403228.1,402805.1,0.36,0.34,49.936,1.51,0.99,55.8,53.3,32.6,26.9,400,246.7,14,healthy,0.0,0,0.043,transmission_400kv,0.964
2025-09-23 07:42:00.127747,T132_808,131044.2,132713.8,0.28,0.26,49.971,3.42,2.11,53.3,50.4,117.3,76.4,132,98.9,18,winding_deformation,0.425,1,0.473,power_132kv,0.602
2025-09-14 04:46:00.128746,T11_516,10623.9,10968.4,0.78,0.69,50.098,3.41,2.3,52.2,47.2,101.8,72.6,11,14.4,11,radial_displacement,0.588,1,0.476,distribution_11kv,0.884
2025-10-06 13:44:00.128746,T132_278,134308.6,133163.9,0.14,0.13,50.022,1.96,1.09,23.9,20.2,47.1,30.2,132,51.8,22,healthy,0.0,0,0.104,power_132kv,0.57
2025-10-03 13:44:00.129746,T132_861,131173.1,132762.1,0.36,0.34,49.957,2.04,1.37,37.7,35.6,42.1,27.2,132,89.7,18,healthy,0.0,0,0.08,power_132kv,0.907
2025-09-17 04:16:00.129746,T400_847,400827.9,402498.7,0.43,0.49,49.926,2.39,1.17,54.4,50.1,53.0,37.8,400,429.3,23,healthy,0.0,0,0.126,transmission_400kv,0.806
2025-09-13 10:31:00.130747,T11_825,10760.1,10981.6,0.62,0.6,49.94,2.33,1.63,20.0,18.0,53.6,34.3,11,22.5,7,radial_displacement,0.26,1,0.191,distribution_11kv,0.522
2025-09-21 22:22:00.130747,T11_142,10964.0,11028.6,0.62,0.6,49.945,1.71,1.39,33.9,29.0,41.1,26.2,11,17.3,16,healthy,0.0,0,0.072,distribution_11kv,0.678
2025-09-25 08:41:00.131750,T400_163,391439.4,398523.4,0.55,0.55,49.99,3.23,2.08,50.4,45.6,95.2,63.0,400,468.4,10,winding_deformation,0.506,1,0.421,transmission_400kv,0.77
2025-10-03 14:51:00.131750,T400_898,396205.4,400125.3,0.39,0.38,49.953,2.88,2.02,38.4,33.6,67.2,49.0,400,356.2,37,healthy,0.0,0,0.204,transmission_400kv,0.738
2025-10-12 20:01:00.132747,T132_062,129397.8,132782.2,0.09,0.08,50.07,3.1,2.33,57.1,52.9,139.3,88.0,132,33.7,22,shorted_turns,0.445,1,0.552,power_132kv,0.58
2025-10-03 12:48:00.132747,T11_044,10837.2,10871.1,0.16,0.16,50.044,2.51,1.75,50.1,45.5,73.8,47.9,11,4.2,10,core_ground,0.369,1,0.301,distribution_11kv,0.73
2025-09-18 03:05:00.133746,T132_464,129919.5,130832.0,0.35,0.36,50.002,3.48,2.64,56.2,52.3,136.8,89.9,132,99.3,14,core_ground,0.703,1,0.631,power_132kv,0.78
2025-10-11 10:21:00.133746,T400_437,396603.0,397078.8,0.35,0.33,49.953,4.38,2.9,44.6,41.7,222.3,151.4,400,367.5,32,winding_deformation,0.642,1,0.901,transmission_400kv,0.647
2025-10-02 14:25:00.134746,T11_787,10995.7,10913.9,0.26,0.27,49.957,2.06,1.57,57.9,53.0,49.4,32.4,11,10.2,23,healthy,0.0,0,0.113,distribution_11kv,0.507
2025-10-10 10:56:00.134746,T132_015,132463.8,133545.7,0.34,0.37,49.967,1.55,1.09,31.1,26.6,29.1,20.1,132,95.0,11,healthy,0.0,0,0.028,power_132kv,0.883
2025-10-03 11:57:00.135747,T400_276,401577.1,404806.4,0.17,0.15,49.965,3.06,1.9,23.8,21.7,63.5,50.1,400,382.0,38,healthy,0.0,0,0.197,transmission_400kv,0.274
2025-09-19 01:06:00.136747,T400_973,403721.9,395954.4,0.25,0.22,50.017,1.84,1.32,27.8,23.0,45.1,31.6,400,293.2,20,healthy,0.0,0,0.093,transmission_400kv,0.555
2025-10-08 20:42:00.136747,T400_117,393482.7,399525.5,0.22,0.21,50.092,4.43,2.91,52.2,50.1,210.4,140.8,400,162.6,34,axial_displacement,0.546,1,0.834,transmission_400kv,0.885
2025-10-03 12:00:00.137746,T11_352,10803.6,11084.0,0.24,0.22,49.923,2.24,1.59,34.1,31.1,61.7,41.8,11,10.6,12,axial_displacement,0.209,1,0.206,distribution_11kv,0.396
2025-09-13 11:50:00.137746,T400_904,395427.0,408501.0,0.21,0.19,50.022,2.2,1.4,32.5,29.7,64.2,38.8,400,146.2,15,radial_displacement,0.15,1,0.196,transmission_400kv,0.952
2025-10-02 23:42:00.138746,T11_744,11094.5,10844.2,0.4,0.43,50.048,2.22,1.56,33.8,29.5,42.1,30.5,11,19.3,20,healthy,0.0,0,0.086,distribution_11kv,0.423
2025-09-16 17:38:00.138746,T132_087,132867.7,133400.3,0.18,0.18,49.956,1.5,1.09,20.0,18.0,30.4,23.8,132,70.3,13,healthy,0.0,0,0.034,power_132kv,0.603
2025-09-14 00:58:00.139749,T132_041,133087.5,133919.0,0.17,0.17,49.979,2.05,1.64,33.6,29.6,49.0,30.0,132,49.9,21,healthy,0.0,0,0.107,power_132kv,0.815
2025-09-26 08:10:00.139749,T11_130,11136.9,10865.3,0.54,0.55,49.911,2.33,1.87,34.0,29.4,49.4,36.2,11,15.0,26,healthy,0.0,0,0.122,distribution_11kv,0.683
2025-09-14 03:05:00.140752,T400_279,402864.4,399087.6,0.22,0.22,49.925,2.5,1.54,27.4,22.9,60.3,43.5,400,222.9,32,healthy,0.0,0,0.17,transmission_400kv,0.669
2025-09-30 18:16:00.141750,T132_527,128269.3,134412.0,0.13,0.12,49.994,4.17,2.46,52.2,48.2,134.2,86.5,132,41.6,13,core_ground,0.717,1,0.631,power_132kv,0.631
2025-10-08 23:52:00.141750,T132_252,133424.5,132401.9,0.28,0.26,49.983,1.61,1.25,35.2,31.1,32.4,22.7,132,98.5,11,healthy,0.0,0,0.034,power_132kv,0.621
2025-10-07 02:20:00.142752,T132_101,131487.2,131431.6,0.24,0.22,49.9,3.39,2.13,39.2,36.9,104.6,74.3,132,85.4,20,shorted_turns,0.352,1,0.412,power_132kv,0.584
2025-10-09 03:10:00.143750,T400_322,400681.4,402521.5,0.16,0.17,49.947,1.29,1.17,21.3,18.5,31.6,19.0,400,313.3,11,healthy,0.0,0,0.032,transmission_400kv,0.359
2025-10-07 09:11:00.143750,T400_804,399483.9,397694.1,0.18,0.2,49.993,1.86,1.4,29.1,26.7,36.3,23.4,400,267.4,15,healthy,0.0,0,0.055,transmission_400kv,0.521
2025-10-12 05:37:00.144747,T11_132,11016.2,10884.4,0.78,0.76,50.047,1.3,1.33,20.0,18.0,27.2,20.4,11,24.6,10,healthy,0.0,0,0.025,distribution_11kv,0.593
2025-10-12 06:04:00.144747,T132_906,132503.2,131380.7,0.08,0.07,49.974,1.42,1.01,26.2,23.8,24.9,19.3,132,36.5,8,healthy,0.0,0,0.02,power_132kv,0.473
2025-09-21 04:29:00.145747,T11_778,10975.2,11014.2,0.09,0.09,49.9,1.63,1.22,20.8,18.0,43.6,29.4,11,3.9,17,healthy,0.0,0,0.081,distribution_11kv,0.449
2025-10-10 00:52:00.146752,T400_098,397402.0,395918.8,0.21,0.23,49.893,1.86,1.27,25.3,21.8,41.5,26.1,400,213.7,15,healthy,0.0,0,0.07,transmission_400kv,0.75
2025-09-23 21:19:00.146752,T400_499,407503.8,398282.1,0.25,0.26,49.996,1.57,1.37,35.1,32.7,37.8,21.4,400,263.7,12,healthy,0.0,0,0.052,transmission_400kv,0.687
2025-09-25 15:55:00.147748,T132_781,131994.1,132543.5,0.19,0.19,49.981,2.23,1.53,55.9,52.9,69.0,49.9,132,52.7,14,axial_displacement,0.228,1,0.239,power_132kv,0.799
2025-10-05 16:17:00.147748,T11_758,10867.0,11052.4,0.11,0.12,49.993,2.02,1.6,29.3,24.8,54.4,33.8,11,2.9,25,healthy,0.0,0,0.132,distribution_11kv,0.779
2025-09-30 01:12:00.148747,T11_119,10961.5,11095.9,0.49,0.51,49.967,2.53,1.95,36.3,31.8,80.7,52.7,11,13.4,11,axial_displacement,0.393,1,0.333,distribution_11kv,0.7
2025-09-27 23:12:00.148747,T400_992,392514.9,404885.0,0.23,0.22,49.96,1.51,1.07,20.0,18.0,27.5,21.8,400,295.7,13,healthy,0.0,0,0.033,transmission_400kv,0.519
2025-09-13 12:33:00.149747,T132_643,132442.9,129244.2,0.2,0.19,50.077,4.09,2.79,44.3,41.2,164.8,118.0,132,67.4,19,winding_deformation,0.714,1,0.731,power_132kv,0.654
2025-09-23 23:14:00.150747,T132_679,130020.6,132833.5,0.07,0.07,49.921,2.28,1.28,23.6,19.4,38.9,24.7,132,36.4,18,healthy,0.0,0,0.072,power_132kv,0.454
2025-10-07 12:31:00.150747,T400_101,402013.4,395612.7,0.42,0.42,50.015,2.56,1.73,29.9,27.7,59.7,33.6,400,396.5,27,healthy,0.0,0,0.156,transmission_400kv,0.722
2025-09-25 15:04:00.151749,T400_938,401419.4,396252.9,0.69,0.61,49.986,2.85,1.71,39.7,37.4,65.7,46.9,400,448.2,36,healthy,0.0,0,0.197,transmission_400kv,0.942
2025-10-03 00:09:00.151749,T11_897,11026.2,10984.7,0.18,0.19,49.947,2.67,2.23,27.2,23.4,78.2,47.8,11,7.0,6,radial_displacement,0.522,1,0.366,distribution_11kv,0.484
2025-10-09 20:46:00.152747,T11_193,10880.9,11072.3,0.21,0.19,49.959,3.59,2.74,39.4,36.6,130.6,87.9,11,8.7,12,shorted_turns,0.732,1,0.62,distribution_11kv,0.434
2025-09-18 04:48:00.152747,T11_549,10893.4,10722.1,0.37,0.37,49.96,1.19,0.93,45.5,41.2,19.3,13.2,11,8.4,5,healthy,0.0,0,0.013,distribution_11kv,0.837
2025-09-16 22:07:00.153746,T400_237,400337.3,399669.0,0.43,0.44,49.98,4.12,2.45,49.9,46.4,178.2,119.5,400,479.6,39,axial_displacement,0.351,1,0.674,transmission_400kv,0.619
2025-09-15 19:52:00.154747,T132_921,131447.1,130345.8,0.34,0.32,49.931,2.12,1.77,48.8,45.1,53.0,35.9,132,98.0,23,healthy,0.0,0,0.124,power_132kv,0.804
2025-10-12 09:03:00.154747,T11_217,10897.3,11081.4,0.77,0.78,50.067,2.23,1.64,27.0,24.3,47.0,29.5,11,20.8,20,healthy,0.0,0,0.1,distribution_11kv,0.734
2025-09-17 08:05:00.155747,T11_253,11359.9,10869.8,0.52,0.52,49.923,1.8,1.31,20.8,18.4,43.2,29.6,11,13.2,18,healthy,0.0,0,0.083,distribution_11kv,0.753
2025-09-21 02:51:00.155747,T400_086,398855.0,400354.9,0.46,0.45,50.084,2.45,1.95,39.7,36.1,67.1,43.9,400,314.3,33,healthy,0.0,0,0.191,transmission_400kv,0.965
2025-09-23 17:36:00.156750,T400_840,403306.4,403469.5,0.51,0.47,50.048,1.88,1.05,27.2,24.3,33.2,22.3,400,498.9,14,healthy,0.0,0,0.044,transmission_400kv,0.658
2025-09-19 04:35:00.157750,T11_139,11098.5,11017.1,0.25,0.27,49.946,1.4,0.96,28.6,24.7,23.6,16.2,11,7.4,5,healthy,0.0,0,0.013,distribution_11kv,0.684
2025-10-03 06:22:00.157750,T400_852,397257.3,402864.3,0.29,0.28,49.987,2.25,1.37,52.4,47.6,54.2,35.7,400,461.4,25,healthy,0.0,0,0.133,transmission_400kv,0.42
2025-10-02 18:29:00.158750,T132_068,131819.7,132336.8,0.22,0.2,49.951,3.03,1.87,42.5,37.6,74.2,46.1,132,84.6,9,axial_displacement,0.406,1,0.318,power_132kv,0.537
2025-09-22 23:48:00.158750,T132_517,130950.4,132692.0,0.08,0.08,50.07,1.99,1.07,42.3,39.1,43.8,32.6,132,58.0,18,healthy,0.0,0,0.084,power_132kv,0.314
2025-10-01 10:33:00.159747,T11_725,10884.3,11120.0,0.14,0.14,50.014,1.99,1.33,20.0,18.0,43.8,30.2,11,5.9,18,healthy,0.0,0,0.084,distribution_11kv,0.44
2025-10-11 00:31:00.160750,T132_739,131325.0,132088.8,0.12,0.12,49.986,2.15,1.37,33.5,29.8,45.0,23.0,132,47.2,17,healthy,0.0,0,0.086,power_132kv,0.572
2025-09-17 03:08:00.160750,T400_232,389803.1,404603.1,0.39,0.38,50.002,3.85,2.42,60.1,55.2,129.7,84.1,400,294.7,12,shorted_turns,0.704,1,0.609,transmission_400kv,0.881
2025-09-13 16:37:00.161755,T132_688,130950.4,133082.0,0.06,0.07,49.999,1.61,1.13,20.0,18.0,31.2,22.8,132,54.4,11,healthy,0.0,0,0.031,power_132kv,0.287
2025-09-13 20:02:00.162758,T132_241,132408.1,131620.4,0.13,0.13,50.04,1.8,1.05,24.4,20.1,29.8,20.1,132,48.8,13,healthy,0.0,0,0.033,power_132kv,0.607
2025-10-01 16:36:00.162758,T11_511,10942.3,10964.3,0.91,0.89,49.979,3.71,2.68,40.2,38.1,154.2,105.1,11,21.5,25,winding_deformation,0.502,1,0.629,distribution_11kv,0.792
2025-10-01 07:05:00.163755,T132_084,130933.4,133484.1,0.23,0.23,50.026,1.65,1.22,32.4,27.5,22.3,19.9,132,75.4,8,healthy,0.0,0,0.02,power_132kv,0.703
2025-09-27 13:04:00.163755,T400_687,402379.1,402302.0,0.2,0.18,50.046,1.92,1.16,40.9,36.3,40.7,26.5,400,139.6,18,healthy,0.0,0,0.076,transmission_400kv,0.939
2025-09-18 12:24:00.164754,T11_581,10917.5,10888.7,0.37,0.33,50.0,4.46,3.1,50.1,47.8,191.1,130.5,11,14.6,25,radial_displacement,0.686,1,0.812,distribution_11kv,0.418
2025-09-18 11:31:00.165755,T11_963,10958.6,10874.9,0.76,0.78,49.98,2.69,1.84,52.9,50.6,50.0,35.4,11,15.2,24,healthy,0.0,0,0.122,distribution_11kv,0.966
2025-09-27 13:56:00.165755,T132_059,132619.4,129270.1,0.08,0.08,49.977,1.57,1.26,23.4,20.6,36.4,25.2,132,25.0,14,healthy,0.0,0,0.053,power_132kv,0.708
2025-10-12 20:39:00.166757,T132_894,130456.3,131336.8,0.19,0.19,49.975,1.89,1.66,29.1,25.6,53.1,30.3,132,88.1,22,healthy,0.0,0,0.121,power_132kv,0.494
2025-10-04 19:40:00.166757,T11_483,10919.5,11316.3,0.43,0.43,50.102,2.44,1.48,33.1,28.2,52.5,32.3,11,13.1,25,healthy,0.0,0,0.129,distribution_11kv,0.625
2025-10-11 09:09:00.167757,T11_480,11013.9,11038.6,0.76,0.72,50.126,1.51,1.11,21.0,18.0,33.6,24.2,11,24.9,12,healthy,0.0,0,0.04,distribution_11kv,0.543
2025-09-20 11:19:00.167757,T400_547,394058.6,404337.4,0.37,0.34,50.022,2.72,1.9,38.5,35.2,103.1,69.6,400,406.1,23,winding_deformation,0.269,1,0.378,transmission_400kv,0.588
2025-09-20 20:37:00.168757,T11_852,11074.7,10969.6,0.84,0.83,50.095,2.14,1.65,56.8,53.0,51.5,36.9,11,17.8,25,healthy,0.0,0,0.125,distribution_11kv,0.894
2025-09-25 18:11:00.169755,T400_208,399050.2,396678.9,0.26,0.24,50.01,1.5,1.6,20.0,18.0,39.4,23.3,400,435.1,16,healthy,0.0,0,0.067,transmission_400kv,0.391
2025-09-14 22:09:00.169755,T132_270,130415.5,131695.6,0.09,0.09,50.022,1.99,1.38,29.7,27.1,46.1,32.0,132,65.9,21,healthy,0.0,0,0.098,power_132kv,0.301
2025-10-10 21:01:00.170755,T132_900,129143.5,130640.6,0.22,0.26,49.964,1.47,1.43,34.7,32.1,36.5,25.5,132,88.2,12,healthy,0.0,0,0.049,power_132kv,0.657
2025-09-14 22:21:00.170755,T400_144,392037.0,406841.1,0.05,0.05,49.918,4.76,3.41,39.0,36.4,274.5,183.8,400,126.6,37,winding_deformation,0.727,1,1.0,transmission_400kv,0.257
2025-10-03 00:46:00.171755,T400_361,398494.2,403552.9,0.24,0.23,50.006,2.81,1.8,21.5,18.0,58.0,41.4,400,362.3,30,healthy,0.0,0,0.16,transmission_400kv,0.428
2025-09-15 03:23:00.171755,T11_997,10950.7,10922.6,0.48,0.5,50.123,1.35,1.04,20.0,18.0,33.3,19.1,11,15.8,12,healthy,0.0,0,0.039,distribution_11kv,0.595
2025-10-12 12:07:00.172755,T132_212,132357.4,133633.6,0.14,0.14,50.048,1.95,1.32,22.9,20.2,39.6,26.9,132,53.2,17,healthy,0.0,0,0.07,power_132kv,0.611
2025-09-24 05:07:00.172755,T400_427,405146.0,401743.9,0.09,0.08,50.002,2.28,1.51,24.0,20.3,46.8,34.9,400,214.6,23,healthy,0.0,0,0.107,transmission_400kv,0.279
2025-09-16 21:31:00.173759,T11_288,11055.3,10961.2,0.41,0.39,49.928,1.39,1.31,23.9,21.6,36.6,19.6,11,14.1,12,healthy,0.0,0,0.049,distribution_11kv,0.538
2025-10-01 19:40:00.174759,T400_537,396378.9,393958.3,0.15,0.15,49.919,2.54,1.74,35.8,32.7,64.0,43.3,400,139.6,32,healthy,0.0,0,0.181,transmission_400kv,0.758
2025-09-15 08:54:00.175757,T11_066,11006.1,10877.3,0.9,0.93,49.936,1.63,1.43,60.1,56.7,39.6,28.2,11,19.1,17,healthy,0.0,0,0.071,distribution_11kv,0.933
2025-10-03 13:37:00.175757,T132_104,132243.8,132468.3,0.14,0.13,50.029,1.12,0.99,21.8,19.1,26.7,18.2,132,69.2,8,healthy,0.0,0,0.02,power_132kv,0.438
2025-09-30 09:19:00.176873,T400_933,403355.7,398023.5,0.43,0.46,49.972,1.99,1.65,28.9,25.0,50.3,33.6,400,396.7,22,healthy,0.0,0,0.113,transmission_400kv,0.77
2025-09-20 02:51:00.176873,T400_002,397614.2,400872.9,0.36,0.33,50.067,2.15,1.68,48.0,44.6,63.5,41.9,400,320.7,13,axial_displacement,0.208,1,0.212,transmission_400kv,0.733
2025-10-03 23:01:00.177876,T400_335,407184.5,402530.8,0.55,0.54,49.944,1.44,1.25,38.1,33.7,43.4,29.0,400,477.0,18,healthy,0.0,0,0.083,transmission_400kv,0.776
2025-09-22 11:41:00.177876,T132_561,133217.7,132404.8,0.15,0.14,49.984,2.73,1.78,29.7,26.3,110.1,67.2,132,99.4,22,winding_deformation,0.287,1,0.403,power_132kv,0.329
2025-09-15 05:18:00.178875,T11_839,10985.3,10939.0,0.3,0.29,49.984,2.35,1.66,24.2,22.0,44.1,32.1,11,17.1,5,axial_displacement,0.243,1,0.152,distribution_11kv,0.346
2025-09-28 04:11:00.178875,T400_484,399591.9,388673.7,0.33,0.31,49.961,3.54,2.39,47.8,42.9,120.7,77.0,400,299.7,11,shorted_turns,0.674,1,0.566,transmission_400kv,0.741
2025-09-21 23:39:00.179872,T11_853,10707.7,10994.0,0.51,0.46,49.97,3.97,3.1,41.6,37.7,168.0,112.3,11,17.9,16,core_ground,0.818,1,0.774,distribution_11kv,0.502
2025-09-14 15:53:00.180872,T132_404,130322.8,131032.0,0.3,0.27,50.01,4.5,2.8,78.6,76.5,202.0,133.5,132,85.4,24,shorted_turns,0.743,1,1.0,power_132kv,0.75
2025-09-29 19:01:00.180872,T400_095,407742.5,393175.4,0.27,0.29,49.91,2.28,1.56,37.5,33.1,50.1,30.5,400,346.5,21,healthy,0.0,0,0.112,transmission_400kv,0.592
2025-10-12 02:02:00.181872,T400_252,404200.7,402964.9,0.19,0.19,49.935,2.02,1.57,49.3,45.7,52.2,32.8,400,195.6,23,healthy,0.0,0,0.121,transmission_400kv,0.656
2025-10-01 06:35:00.181872,T11_402,10884.8,11210.1,0.91,0.93,50.01,2.33,1.56,32.5,29.7,51.9,32.7,11,20.9,23,healthy,0.0,0,0.122,distribution_11kv,0.815
